InventoryID,DateKey,ProductID,RegionID,OpeningStock,ClosingStock
I077475,20250701,P0462,90,3983,951
I077476,20250105,P0260,121,2297,3214
I077477,20220123,P0181,113,740,517
I077478,20250514,P0096,85,3743,2310
I077479,20231121,P0208,19,316,3148
I077480,20241205,P0314,3,208,2440
I077481,20250822,P0072,12,1958,2740
I077482,20241026,P0362,129,1894,3020
I077483,20250119,P0163,14,129,473
I077484,20250421,P0267,85,2747,3562
I077485,20231205,P0178,139,3550,1589
I077486,20230720,P0204,73,1062,1623
I077487,20231111,P0257,46,3782,3470
I077488,20251211,P0320,76,2102,64
I077489,20240215,P0197,63,607,2427
I077490,20230205,P0439,31,4780,3412
I077491,20240914,P0364,37,4174,1276
I077492,20240528,P0205,92,435,1655
I077493,20240507,P0073,113,3851,3040
I077494,20220118,P0101,44,395,3642
I077495,20250919,P0351,7,2439,1666
I077496,20250527,P0474,53,2142,3305
I077497,20220310,P0483,79,4568,3916
I077498,20250119,P0334,100,3463,2952
I077499,20220415,P0171,17,4683,3914
I077500,20230813,P0029,13,797,3408
I077501,20230409,P0126,125,766,3195
I077502,20250714,P0395,59,285,3193
I077503,20250405,P0165,45,174,1787
I077504,20230110,P0235,114,4417,1917
I077505,20230512,P0140,101,4620,1865
I077506,20221023,P0235,11,934,3534
I077507,20251209,P0023,42,4055,79
I077508,20241230,P0357,24,4456,1384
I077509,20240226,P0456,43,3537,1088
I077510,20220423,P0319,14,4167,1690
I077511,20220416,P0480,141,4401,1010
I077512,20230824,P0035,47,2827,523
I077513,20250721,P0370,82,3159,1410
I077514,20230604,P0241,21,4811,1831
I077515,20240502,P0212,134,2827,1889
I077516,20220921,P0008,27,1777,3631
I077517,20240720,P0002,22,1477,2125
I077518,20240312,P0485,83,788,2184
I077519,20230812,P0474,24,4459,2406
I077520,20251024,P0278,65,2992,3939
I077521,20220205,P0457,144,4999,3148
I077522,20230927,P0316,31,1582,1366
I077523,20220202,P0210,17,3013,135
I077524,20221230,P0233,99,704,1352
I077525,20220412,P0447,118,221,3190
I077526,20220910,P0237,42,2084,58
I077527,20230406,P0454,112,3731,1724
I077528,20231007,P0387,113,4820,3611
I077529,20220714,P0312,97,285,633
I077530,20250723,P0009,49,2507,2446
I077531,20230528,P0098,10,2903,2108
I077532,20220106,P0291,33,3800,206
I077533,20250207,P0198,89,4703,885
I077534,20240810,P0151,53,1956,2679
I077535,20241107,P0284,96,3288,3512
I077536,20230131,P0285,115,1087,217
I077537,20220522,P0497,104,3730,83
I077538,20250224,P0293,54,3856,3358
I077539,20220610,P0003,57,307,2015
I077540,20241020,P0494,148,3481,547
I077541,20231208,P0075,15,2863,839
I077542,20251229,P0110,27,305,1039
I077543,20230103,P0126,11,3723,3368
I077544,20230927,P0025,113,3176,129
I077545,20220205,P0076,72,650,121
I077546,20220330,P0195,122,2416,3773
I077547,20240621,P0271,5,3431,2352
I077548,20220413,P0399,132,2443,2425
I077549,20230824,P0136,74,1465,2938
I077550,20221208,P0062,74,2186,3897
I077551,20251015,P0362,70,3679,556
I077552,20250205,P0104,149,4601,1152
I077553,20241014,P0424,55,3414,2570
I077554,20230317,P0245,7,3652,399
I077555,20230813,P0332,51,1685,3536
I077556,20231016,P0453,98,2207,1511
I077557,20240629,P0238,83,276,2220
I077558,20251001,P0336,36,259,1499
I077559,20221028,P0498,70,4629,2518
I077560,20250804,P0364,140,2009,967
I077561,20220309,P0191,12,4671,3813
I077562,20251231,P0367,86,1096,594
I077563,20230221,P0081,130,196,1123
I077564,20220902,P0231,134,544,2408
I077565,20230908,P0019,91,4991,3888
I077566,20250325,P0045,100,3461,1151
I077567,20221005,P0211,65,4319,1346
I077568,20220219,P0261,81,1005,685
I077569,20221102,P0040,40,3118,957
I077570,20230729,P0413,59,4362,1741
I077571,20220425,P0355,76,3057,1093
I077572,20240507,P0296,98,592,2456
I077573,20250930,P0145,40,320,407
I077574,20240813,P0033,132,2920,3594
I077575,20250103,P0431,25,4448,1067
I077576,20231115,P0155,68,4280,2508
I077577,20220204,P0025,118,1043,2054
I077578,20230305,P0172,100,3428,3516
I077579,20250925,P0016,12,2378,471
I077580,20241005,P0458,139,2114,2649
I077581,20220202,P0127,45,4377,1266
I077582,20250822,P0442,118,2958,3513
I077583,20220710,P0132,76,2262,3007
I077584,20250216,P0421,67,2571,3403
I077585,20240915,P0375,89,1864,481
I077586,20230831,P0317,100,2246,2227
I077587,20251216,P0035,143,3928,1833
I077588,20230420,P0495,73,468,735
I077589,20220331,P0302,105,3451,751
I077590,20221119,P0347,14,1052,3907
I077591,20240224,P0193,56,2593,63
I077592,20220331,P0051,99,2881,3025
I077593,20250430,P0053,28,689,1546
I077594,20250601,P0291,135,2750,400
I077595,20220613,P0423,61,2701,2730
I077596,20231108,P0178,109,3208,1614
I077597,20230324,P0027,44,1913,2758
I077598,20230221,P0352,144,557,1787
I077599,20250706,P0184,26,4645,2667
I077600,20230715,P0095,101,934,911
I077601,20220228,P0021,39,4187,2655
I077602,20221128,P0432,52,967,84
I077603,20220306,P0470,150,2138,2560
I077604,20251213,P0350,50,113,1957
I077605,20241004,P0386,104,251,3620
I077606,20250329,P0276,104,1778,2843
I077607,20250329,P0443,10,4411,926
I077608,20220108,P0302,110,489,2768
I077609,20230919,P0434,139,4006,1211
I077610,20240704,P0142,138,1058,250
I077611,20220517,P0195,124,2607,589
I077612,20230909,P0473,37,1904,1050
I077613,20250907,P0328,18,923,2119
I077614,20240309,P0051,110,2326,3746
I077615,20240315,P0397,103,4506,1076
I077616,20240927,P0152,47,4408,2332
I077617,20251124,P0152,11,2538,3089
I077618,20240326,P0318,134,4937,477
I077619,20221019,P0294,10,3608,3996
I077620,20230605,P0154,20,2747,1683
I077621,20230903,P0405,48,3603,1107
I077622,20241203,P0305,81,3392,2724
I077623,20240209,P0019,13,774,2281
I077624,20250613,P0210,109,2962,1501
I077625,20241026,P0426,18,3242,1515
I077626,20230720,P0008,69,3410,2904
I077627,20220927,P0450,135,4205,2161
I077628,20231020,P0199,116,3014,1536
I077629,20230101,P0121,106,3182,248
I077630,20221128,P0375,51,2190,1930
I077631,20230819,P0007,76,1870,305
I077632,20230224,P0325,113,1367,773
I077633,20250617,P0483,83,3156,429
I077634,20250320,P0212,3,2237,891
I077635,20231030,P0363,95,1709,586
I077636,20220503,P0362,89,1668,538
I077637,20251212,P0186,137,4101,951
I077638,20240303,P0167,75,2788,2743
I077639,20250225,P0211,30,1955,58
I077640,20240720,P0267,33,511,1832
I077641,20250512,P0308,118,3092,1924
I077642,20240803,P0405,85,2382,289
I077643,20250408,P0475,6,4194,950
I077644,20220709,P0406,13,4224,1895
I077645,20250626,P0053,83,2633,2753
I077646,20230509,P0155,46,2073,2879
I077647,20250606,P0033,134,3912,565
I077648,20230713,P0468,106,4546,194
I077649,20250604,P0402,26,2456,502
I077650,20220929,P0166,141,1089,68
I077651,20230319,P0157,147,2620,3124
I077652,20240528,P0097,149,414,3431
I077653,20250526,P0420,48,3991,332
I077654,20250913,P0360,64,4711,321
I077655,20220613,P0054,1,4474,851
I077656,20250623,P0170,135,3990,1604
I077657,20240706,P0284,58,1605,3098
I077658,20230831,P0197,80,3668,1291
I077659,20251109,P0475,141,151,198
I077660,20250102,P0378,111,979,2367
I077661,20240920,P0152,90,4187,3435
I077662,20250827,P0276,69,4372,1937
I077663,20221006,P0010,143,346,2004
I077664,20250323,P0160,43,350,1314
I077665,20230217,P0352,50,3129,2415
I077666,20230519,P0410,85,3162,1312
I077667,20230216,P0487,69,3906,2762
I077668,20240416,P0059,41,1973,2459
I077669,20250506,P0462,81,4042,3521
I077670,20250117,P0059,90,4894,3794
I077671,20230707,P0145,80,1148,270
I077672,20230531,P0449,124,3563,1302
I077673,20250629,P0084,30,3295,1887
I077674,20230109,P0232,26,3978,667
I077675,20240113,P0346,12,1186,901
I077676,20251106,P0207,70,567,543
I077677,20250502,P0412,19,4340,2916
I077678,20220927,P0374,100,3675,2463
I077679,20241120,P0461,143,4052,3765
I077680,20251110,P0218,72,4482,2594
I077681,20241206,P0168,76,4879,840
I077682,20250527,P0307,117,2823,530
I077683,20241218,P0161,88,1591,3484
I077684,20250324,P0105,87,3755,347
I077685,20241111,P0439,100,3294,456
I077686,20231211,P0032,128,1156,2438
I077687,20241027,P0213,128,4047,2552
I077688,20230305,P0343,62,1344,2663
I077689,20251225,P0364,52,4565,266
I077690,20250504,P0458,128,4924,832
I077691,20250630,P0343,95,3935,945
I077692,20231015,P0199,137,2969,1671
I077693,20231114,P0009,129,162,2132
I077694,20231124,P0374,37,2069,2066
I077695,20240604,P0197,41,1761,3367
I077696,20221113,P0372,93,1722,1681
I077697,20220723,P0419,21,1600,2681
I077698,20250922,P0492,4,1224,2032
I077699,20220125,P0199,87,807,2376
I077700,20221208,P0280,145,4004,3444
I077701,20250905,P0289,106,2623,3897
I077702,20251209,P0222,67,3176,2755
I077703,20231204,P0194,145,1895,2370
I077704,20250129,P0277,55,1645,3882
I077705,20231203,P0127,97,4914,3115
I077706,20250226,P0375,112,3103,736
I077707,20230327,P0081,63,2481,282
I077708,20230308,P0376,27,2424,1005
I077709,20220408,P0014,82,2923,735
I077710,20240531,P0489,108,1659,773
I077711,20230112,P0336,42,3709,3116
I077712,20241130,P0009,93,2312,679
I077713,20231008,P0252,120,1652,1276
I077714,20240416,P0233,17,2735,1756
I077715,20250702,P0228,73,1437,2753
I077716,20250818,P0071,28,1359,3936
I077717,20240222,P0328,26,3475,3370
I077718,20241222,P0080,132,3852,2263
I077719,20230702,P0391,139,1136,2202
I077720,20241116,P0381,33,1735,510
I077721,20250128,P0123,14,2812,3956
I077722,20250807,P0285,26,204,312
I077723,20240214,P0134,58,3429,1270
I077724,20251207,P0217,96,4467,2546
I077725,20240412,P0112,31,4926,3132
I077726,20241201,P0349,21,4754,679
I077727,20240318,P0127,53,4549,581
I077728,20241017,P0042,78,3663,297
I077729,20231231,P0060,76,755,421
I077730,20250621,P0137,120,3845,1369
I077731,20230919,P0209,92,730,2936
I077732,20240403,P0296,74,1165,3143
I077733,20220107,P0496,132,1968,877
I077734,20250927,P0078,93,966,863
I077735,20250712,P0471,139,4982,2885
I077736,20220206,P0327,35,3150,703
I077737,20250513,P0112,1,3144,2941
I077738,20241001,P0003,113,2395,1126
I077739,20250610,P0117,141,2071,3200
I077740,20220413,P0056,34,3064,1371
I077741,20240512,P0264,27,621,3762
I077742,20240326,P0449,61,3689,2214
I077743,20221102,P0068,131,2416,2943
I077744,20230413,P0278,19,3962,928
I077745,20221126,P0171,28,3206,385
I077746,20250116,P0213,147,2244,2560
I077747,20250324,P0031,58,528,930
I077748,20240617,P0240,82,3781,2562
I077749,20231014,P0411,9,2186,2436
I077750,20250123,P0429,108,4808,1776
I077751,20220628,P0170,69,2114,3331
I077752,20221009,P0036,2,2389,1436
I077753,20241003,P0476,96,1373,3763
I077754,20240529,P0158,114,2395,2579
I077755,20230222,P0097,63,349,1966
I077756,20240616,P0092,52,432,2916
I077757,20250514,P0271,90,192,1544
I077758,20220103,P0382,62,318,906
I077759,20230409,P0380,41,924,2823
I077760,20250510,P0056,125,4454,1429
I077761,20250524,P0021,50,2422,189
I077762,20251010,P0329,87,4975,1045
I077763,20250216,P0204,119,1887,3918
I077764,20250417,P0237,41,3582,547
I077765,20220629,P0067,14,1233,915
I077766,20250426,P0004,2,3535,1552
I077767,20231002,P0300,119,3458,1560
I077768,20250122,P0347,25,2537,1505
I077769,20231008,P0195,89,4370,898
I077770,20230223,P0336,50,2500,2135
I077771,20251013,P0191,109,1563,1544
I077772,20230227,P0001,72,4998,1152
I077773,20231109,P0130,59,1632,1140
I077774,20220911,P0015,55,1419,3863
I077775,20251205,P0109,36,4936,542
I077776,20240702,P0389,75,4275,1398
I077777,20240503,P0107,14,2698,2105
I077778,20240630,P0194,6,3147,2731
I077779,20220906,P0176,38,836,3794
I077780,20240801,P0068,112,2497,73
I077781,20241231,P0406,150,1302,1632
I077782,20251008,P0351,24,3049,3081
I077783,20240210,P0066,103,4994,1878
I077784,20230204,P0402,59,287,913
I077785,20230821,P0179,54,4431,227
I077786,20250418,P0411,32,1555,129
I077787,20251009,P0245,75,472,2073
I077788,20250608,P0290,50,4307,3350
I077789,20220601,P0325,79,463,2744
I077790,20240323,P0354,138,2542,1489
I077791,20220415,P0346,131,1408,3130
I077792,20220620,P0498,61,4961,1781
I077793,20241130,P0269,38,3022,352
I077794,20250828,P0151,41,2970,575
I077795,20230307,P0278,121,2429,535
I077796,20251205,P0017,31,4910,1437
I077797,20221220,P0064,145,2667,277
I077798,20220404,P0065,119,919,1374
I077799,20220625,P0350,100,337,3226
I077800,20240926,P0470,86,2157,992
I077801,20230508,P0315,108,865,855
I077802,20230401,P0026,36,3575,263
I077803,20220706,P0289,105,4482,3394
I077804,20251209,P0318,26,1199,3271
I077805,20240904,P0032,136,2825,859
I077806,20230527,P0234,14,1509,1924
I077807,20230926,P0417,118,4991,321
I077808,20231025,P0178,120,595,1496
I077809,20230927,P0128,9,4589,2500
I077810,20220111,P0338,108,3532,2822
I077811,20230214,P0009,73,2753,1342
I077812,20230218,P0261,99,2840,3556
I077813,20250317,P0055,127,3833,3762
I077814,20230626,P0166,30,4688,2533
I077815,20230131,P0078,77,1426,216
I077816,20241124,P0444,57,1806,3726
I077817,20230913,P0391,100,570,2976
I077818,20220601,P0483,112,368,3868
I077819,20240221,P0388,92,1850,1312
I077820,20220730,P0396,133,855,3179
I077821,20240215,P0343,18,342,2822
I077822,20250223,P0358,122,1119,2471
I077823,20240815,P0091,128,2773,471
I077824,20250605,P0020,54,1853,3622
I077825,20230813,P0432,35,2941,380
I077826,20221022,P0009,93,1349,1752
I077827,20241124,P0281,148,3049,3433
I077828,20230106,P0183,43,1153,1289
I077829,20250906,P0257,83,2238,3735
I077830,20230428,P0373,101,1267,2125
I077831,20241121,P0303,108,4707,78
I077832,20221125,P0305,65,4632,2842
I077833,20230822,P0212,43,3406,3379
I077834,20230126,P0363,4,2965,1377
I077835,20230802,P0091,118,4412,3225
I077836,20231002,P0303,83,439,2950
I077837,20220228,P0179,10,1165,2587
I077838,20220107,P0241,129,4566,85
I077839,20250208,P0198,20,600,2615
I077840,20240511,P0333,30,3746,1444
I077841,20230501,P0232,125,2650,3570
I077842,20230609,P0407,47,4393,122
I077843,20230701,P0200,148,3541,65
I077844,20220522,P0425,52,1231,3788
I077845,20230730,P0353,39,2678,799
I077846,20241112,P0050,13,604,1278
I077847,20250819,P0316,113,2565,239
I077848,20250210,P0104,92,1595,3455
I077849,20220314,P0447,3,780,953
I077850,20241226,P0177,55,4053,3076
I077851,20240320,P0161,33,3162,217
I077852,20231213,P0138,26,2920,2414
I077853,20230111,P0335,112,105,3689
I077854,20240103,P0147,87,165,105
I077855,20240427,P0146,64,2892,88
I077856,20230622,P0121,130,3757,3921
I077857,20250430,P0044,110,267,1494
I077858,20240720,P0448,125,3044,792
I077859,20250901,P0260,65,3761,3617
I077860,20250726,P0157,91,4211,888
I077861,20230701,P0301,1,3997,3030
I077862,20221119,P0196,11,3384,2202
I077863,20230101,P0055,140,1853,2999
I077864,20220611,P0462,149,4169,3324
I077865,20250210,P0207,142,4408,122
I077866,20221113,P0363,39,4037,3000
I077867,20250317,P0147,124,2858,2552
I077868,20220227,P0350,75,1359,1840
I077869,20230502,P0102,73,4207,708
I077870,20230626,P0116,74,1730,576
I077871,20230720,P0019,118,4620,599
I077872,20230402,P0105,121,2169,2379
I077873,20250923,P0331,8,515,3618
I077874,20251004,P0023,13,3300,397
I077875,20251123,P0119,81,3907,379
I077876,20230430,P0434,53,4178,1552
I077877,20220922,P0315,40,1504,2038
I077878,20241128,P0159,103,3043,3041
I077879,20220929,P0200,41,1336,3753
I077880,20220425,P0303,45,3869,594
I077881,20240122,P0046,79,1814,3584
I077882,20250522,P0135,78,4739,3427
I077883,20250607,P0461,20,3434,775
I077884,20230520,P0188,120,2028,3296
I077885,20231012,P0019,105,1118,1526
I077886,20241010,P0305,121,4997,741
I077887,20250413,P0093,22,3684,3886
I077888,20240816,P0025,132,4481,1691
I077889,20231221,P0289,93,1203,361
I077890,20250802,P0032,87,1419,1248
I077891,20220408,P0339,82,3097,453
I077892,20240912,P0436,18,4375,1376
I077893,20240411,P0147,7,3405,1960
I077894,20250630,P0068,33,4389,794
I077895,20250703,P0309,8,2372,3257
I077896,20251129,P0374,118,4258,870
I077897,20241217,P0266,126,1465,3636
I077898,20220218,P0145,64,4811,841
I077899,20250122,P0034,3,4315,1948
I077900,20231021,P0034,57,3641,3875
I077901,20231214,P0297,92,3020,136
I077902,20220328,P0047,97,4391,228
I077903,20241204,P0116,97,4765,1112
I077904,20240831,P0478,86,2834,3538
I077905,20230405,P0328,54,2243,1327
I077906,20250830,P0369,23,3822,933
I077907,20250925,P0409,38,1568,3451
I077908,20231030,P0422,88,3507,3765
I077909,20220914,P0363,80,3579,875
I077910,20241004,P0497,48,498,1874
I077911,20221227,P0074,45,2618,3051
I077912,20251013,P0003,4,847,2757
I077913,20241017,P0037,57,263,3930
I077914,20221226,P0351,143,3770,1480
I077915,20240728,P0322,118,680,1490
I077916,20241204,P0085,111,823,895
I077917,20250903,P0040,145,3145,1872
I077918,20250706,P0408,84,1990,3805
I077919,20231031,P0186,99,2267,2364
I077920,20251028,P0297,56,1624,2926
I077921,20220726,P0352,3,2495,725
I077922,20231102,P0473,61,932,1143
I077923,20250325,P0293,4,4256,960
I077924,20221214,P0070,147,1476,1309
I077925,20241018,P0363,143,4102,1598
I077926,20220731,P0041,146,3730,3995
I077927,20250713,P0348,25,1587,2369
I077928,20230604,P0208,97,1006,656
I077929,20230901,P0399,67,1447,1601
I077930,20251029,P0012,58,1015,1742
I077931,20220831,P0295,73,4728,1441
I077932,20220324,P0082,109,3946,3921
I077933,20251102,P0227,135,4063,2183
I077934,20230311,P0015,143,795,2462
I077935,20250822,P0491,92,2653,880
I077936,20230509,P0240,49,3294,2974
I077937,20251228,P0310,5,3751,1409
I077938,20240618,P0432,89,1227,1922
I077939,20220319,P0497,85,927,2406
I077940,20220419,P0330,112,4250,786
I077941,20220330,P0379,35,387,3655
I077942,20240611,P0111,90,4280,3551
I077943,20251222,P0234,143,4846,2516
I077944,20231017,P0446,27,4223,1061
I077945,20241123,P0150,136,399,1015
I077946,20230606,P0142,9,109,678
I077947,20230520,P0273,145,4086,318
I077948,20250429,P0189,143,4843,208
I077949,20221228,P0359,131,3806,3956
I077950,20230806,P0191,103,4882,1206
I077951,20230618,P0032,126,1704,1221
I077952,20221116,P0127,16,1571,687
I077953,20250601,P0104,16,584,3071
I077954,20251116,P0471,84,494,1378
I077955,20221201,P0158,31,403,3469
I077956,20220309,P0197,95,751,1830
I077957,20241014,P0128,26,3246,1532
I077958,20250704,P0158,128,3090,2134
I077959,20230607,P0013,73,4220,784
I077960,20240627,P0085,28,386,167
I077961,20250427,P0364,40,2264,1582
I077962,20240921,P0341,103,1920,1401
I077963,20230326,P0241,11,3321,2358
I077964,20230730,P0160,83,2420,608
I077965,20220213,P0200,141,629,3358
I077966,20221008,P0328,59,3108,1293
I077967,20250420,P0222,66,2296,205
I077968,20240707,P0047,109,2936,1749
I077969,20230628,P0229,122,955,3608
I077970,20230526,P0263,27,387,1856
I077971,20221119,P0394,30,2021,627
I077972,20220212,P0133,106,3505,3570
I077973,20231206,P0478,82,1425,3839
I077974,20220506,P0078,77,2896,2349
I077975,20241210,P0492,17,3877,655
I077976,20240216,P0387,88,3847,3665
I077977,20220516,P0342,21,1151,3264
I077978,20230918,P0421,122,4388,1014
I077979,20231001,P0342,30,3750,1073
I077980,20241120,P0294,68,1504,3005
I077981,20220504,P0147,73,3502,3033
I077982,20251029,P0272,98,1919,828
I077983,20251122,P0259,119,2136,1126
I077984,20240109,P0055,67,3479,845
I077985,20231215,P0296,10,3463,3828
I077986,20231222,P0481,48,821,2159
I077987,20240329,P0325,93,379,3600
I077988,20250425,P0267,132,4826,3661
I077989,20220208,P0305,47,4253,849
I077990,20221231,P0119,109,177,3251
I077991,20220817,P0201,69,2656,3155
I077992,20240311,P0401,23,3690,2299
I077993,20220219,P0307,133,2237,785
I077994,20230726,P0065,135,1431,3220
I077995,20250107,P0082,101,1810,2909
I077996,20250527,P0452,149,4802,723
I077997,20230127,P0093,13,2853,650
I077998,20251123,P0319,69,1002,3380
I077999,20251023,P0072,99,962,3756
I078000,20221004,P0027,72,2882,1564
I078001,20240824,P0210,116,4962,2438
I078002,20240416,P0258,67,1864,2835
I078003,20250520,P0324,52,309,1095
I078004,20220805,P0106,111,751,552
I078005,20230711,P0478,71,1946,1982
I078006,20240905,P0293,2,3131,500
I078007,20220105,P0272,119,1880,3558
I078008,20221112,P0063,27,4980,2785
I078009,20240202,P0014,134,3957,2008
I078010,20221128,P0077,85,3962,2638
I078011,20230307,P0396,44,600,345
I078012,20220924,P0162,129,2519,1429
I078013,20221110,P0183,100,2586,574
I078014,20250320,P0007,23,4060,406
I078015,20241122,P0278,101,2939,1953
I078016,20230110,P0093,3,3100,775
I078017,20250222,P0300,42,3445,878
I078018,20250507,P0081,11,2762,1602
I078019,20231103,P0265,42,901,958
