DealerID,DealerName,DealerType,City,State
D04147,"Gokhale, Golla and Sule",Distributor,Sambhal,Bihar
D04148,"Choudhary, Choudhury and Lad",Premium,Kollam,Rajasthan
D04149,Kade LLC,Gold,Kishanganj,Himachal Pradesh
D04150,Dada-Balay,Gold,Muzaffarpur,Haryana
D04151,Tripathi PLC,Premium,Bongaigaon,Gujarat
D04152,Sekhon Group,Gold,Anantapuram,Uttarakhand
D04153,Toor-Kanda,Premium,Surat,Mizoram
D04154,"Sengupta, Kala and Kale",Premium,Vijayawada,Nagaland
D04155,"Sachdeva, Arya and Atwal",Silver,Ramagundam,Maharashtra
D04156,Dutta and Sons,Retail,Maheshtala,Bihar
D04157,Shetty-Dar,Gold,Tirupati,Nagaland
D04158,Kumar LLC,Gold,Faridabad,Meghalaya
D04159,"Soni, Sharaf and Brahmbhatt",Silver,Mathura,Madhya Pradesh
D04160,Dugar-Shan,Silver,Latur,Nagaland
D04161,Goswami Group,Silver,Thrissur,Uttar Pradesh
D04162,Mody-Divan,Distributor,Madurai,Maharashtra
D04163,"Thaman, Gade and Kata",Distributor,Moradabad,Mizoram
D04164,Rau Ltd,Distributor,Chapra,West Bengal
D04165,"Srinivasan, Lala and Nath",Premium,Shimoga,Tamil Nadu
D04166,"Chand, Narayan and Talwar",Gold,Gangtok,Odisha
D04167,"Mukherjee, Pau and Dada",Retail,Orai,Madhya Pradesh
D04168,"Trivedi, Chauhan and Khosla",Premium,Madanapalle,Tamil Nadu
D04169,Ranganathan Group,Gold,Bhind,Kerala
D04170,Tripathi-Nath,Gold,Bathinda,West Bengal
D04171,Mistry Group,Silver,Jamshedpur,Madhya Pradesh
D04172,Bajwa-Sankaran,Silver,Gwalior,Nagaland
D04173,Upadhyay-Bala,Premium,Munger,Karnataka
D04174,Munshi PLC,Silver,Pali,Bihar
D04175,"Sekhon, Dua and Pandya",Gold,Ujjain,Himachal Pradesh
D04176,Shan and Sons,Silver,Kota,Assam
D04177,Bumb-Mangal,Distributor,Aizawl,Bihar
D04178,Swaminathan Inc,Silver,Ambala,Chhattisgarh
D04179,Vora-Khatri,Gold,Chandrapur,Andhra Pradesh
D04180,Sur PLC,Premium,Sasaram,Bihar
D04181,"Sandhu, Srivastava and Choudhary",Retail,Bally,West Bengal
D04182,Sahni and Sons,Silver,Avadi,Andhra Pradesh
D04183,Karnik-Loke,Gold,Bihar Sharif,Sikkim
D04184,Anne-Bajaj,Retail,Narasaraopet,Uttarakhand
D04185,Ganguly Ltd,Retail,Jalna,Tripura
D04186,Ramaswamy-Narula,Distributor,Orai,Tripura
D04187,"Nori, Hans and Golla",Retail,Hazaribagh,Meghalaya
D04188,Shere-Halder,Gold,Karaikudi,Maharashtra
D04189,Ganguly-Brahmbhatt,Gold,Rampur,Mizoram
D04190,Gara-Raval,Silver,Indore,Andhra Pradesh
D04191,Jayaraman-Yohannan,Silver,Ballia,Andhra Pradesh
D04192,Sarkar-Pingle,Silver,Mahbubnagar,Uttar Pradesh
D04193,Doshi-Srivastava,Retail,Vasai-Virar,Maharashtra
D04194,Setty-Kaul,Retail,Aizawl,Meghalaya
D04195,"Nazareth, Bose and Deo",Distributor,Morena,Kerala
D04196,"Tak, Badami and Srivastava",Silver,Pune,Chhattisgarh
D04197,Dara LLC,Premium,Adoni,Meghalaya
D04198,Hegde and Sons,Distributor,Yamunanagar,Sikkim
D04199,"Nagi, Bandi and Krishna",Premium,Hazaribagh,Odisha
D04200,Naik Inc,Retail,Vijayawada,Nagaland
D04201,Bhatt-Nagy,Distributor,Ambarnath,Mizoram
D04202,Chander Inc,Distributor,Dindigul,Gujarat
D04203,Agate-Gill,Gold,Gudivada,Odisha
D04204,Pal LLC,Retail,Tenali,Karnataka
D04205,"Pillay, Lala and Nadkarni",Retail,Nangloi Jat,Tripura
D04206,Misra Ltd,Distributor,Proddatur,Chhattisgarh
D04207,Konda-Bassi,Retail,Vijayawada,Rajasthan
D04208,"Kar, Tata and Bakshi",Distributor,Proddatur,Kerala
D04209,"Narang, Modi and Bhargava",Gold,Tiruchirappalli,Manipur
D04210,"Nayar, Saxena and Kala",Distributor,Kottayam,Tripura
D04211,Buch Group,Retail,Shimla,Tamil Nadu
D04212,"Mishra, Contractor and Kara",Retail,Serampore,Punjab
D04213,Muni-Andra,Distributor,Machilipatnam,Jharkhand
D04214,Varma-Borah,Distributor,Noida,Assam
D04215,Naidu and Sons,Distributor,Salem,Odisha
D04216,Agarwal-Swamy,Silver,Gandhinagar,Karnataka
D04217,Jha-Choudhary,Retail,Shimla,Jharkhand
D04218,Tata Ltd,Retail,Bulandshahr,Sikkim
D04219,Iyer Inc,Silver,Hyderabad,Manipur
D04220,"Choudhury, Solanki and Rout",Distributor,Vellore,Mizoram
D04221,Tata-Bhavsar,Gold,Nagaon,Maharashtra
D04222,Dugar LLC,Distributor,Vadodara,Sikkim
D04223,Rau PLC,Distributor,Barasat,Bihar
D04224,Kari Group,Silver,Rohtak,Bihar
D04225,Yogi Ltd,Retail,Hyderabad,Manipur
D04226,Pall-Sibal,Distributor,Pallavaram,Maharashtra
D04227,"Gera, Choudhry and Kalita",Retail,Jalna,Sikkim
D04228,"Prabhu, More and Bajaj",Premium,Indore,Goa
D04229,Magar Inc,Retail,Solapur,Uttar Pradesh
D04230,Rau Ltd,Gold,Chandigarh,Uttar Pradesh
D04231,Morar and Sons,Gold,Karawal Nagar,Mizoram
D04232,"Choudhury, Bora and Borra",Distributor,Dehradun,Rajasthan
D04233,"Subramaniam, Kota and Khanna",Retail,Bareilly,Tamil Nadu
D04234,Tandon-Narasimhan,Distributor,South Dumdum,Madhya Pradesh
D04235,"Dhillon, Srivastava and Mohanty",Silver,Aurangabad,Uttar Pradesh
D04236,"Bose, Dubey and Khare",Gold,Unnao,Andhra Pradesh
D04237,"Agate, Hegde and Chadha",Distributor,Bhiwandi,Assam
D04238,Savant Group,Silver,Muzaffarpur,Sikkim
D04239,Pai-Prashad,Distributor,Naihati,Odisha
D04240,Behl LLC,Retail,Hyderabad,West Bengal
D04241,"Nigam, Dora and Gopal",Retail,Madurai,Telangana
D04242,Kade LLC,Retail,Navi Mumbai,Uttarakhand
D04243,"Tripathi, Dutta and Kakar",Retail,Saharsa,Uttarakhand
D04244,Subramanian Inc,Premium,Gudivada,Rajasthan
D04245,Ganesh Ltd,Silver,North Dumdum,Himachal Pradesh
D04246,"Zacharia, Agarwal and Khanna",Silver,Katni,Haryana
D04247,"Purohit, Ramesh and Oak",Retail,Haldia,Gujarat
D04248,"Sangha, Sawhney and Subramaniam",Premium,Ballia,Punjab
D04249,Prakash PLC,Retail,Buxar,Assam
D04250,Varkey Inc,Premium,Gangtok,Karnataka
D04251,Parmar PLC,Retail,Singrauli,Jharkhand
D04252,Hayer Group,Gold,Morena,Odisha
D04253,"Minhas, Sengupta and Dora",Gold,Maheshtala,Odisha
D04254,Raval Group,Distributor,Deoghar,Maharashtra
D04255,"Mohan, Subramaniam and Saxena",Retail,Surendranagar Dudhrej,Uttar Pradesh
D04256,Kadakia PLC,Silver,Tadipatri,Uttarakhand
D04257,"Chandran, Doctor and Apte",Distributor,Bihar Sharif,Haryana
D04258,Goswami-Parsa,Gold,Kamarhati,Madhya Pradesh
D04259,Bakshi Group,Retail,Jabalpur,Chhattisgarh
D04260,"Chacko, Mani and Chauhan",Distributor,Bhatpara,Sikkim
D04261,"Bansal, Nagar and Chaudhari",Retail,Chinsurah,Chhattisgarh
D04262,Naidu-Ratta,Gold,Bongaigaon,Nagaland
D04263,"Karpe, Kata and Chopra",Distributor,Bijapur,Maharashtra
D04264,Parmer-Agarwal,Gold,Amroha,Uttarakhand
D04265,"Balakrishnan, Madan and Goyal",Premium,Maheshtala,Maharashtra
D04266,"Trivedi, Dada and Minhas",Gold,Mathura,Manipur
D04267,Mahajan PLC,Retail,Bangalore,Sikkim
D04268,Chacko PLC,Silver,Moradabad,Goa
D04269,"Pai, Chandran and Loke",Gold,Bhalswa Jahangir Pur,Himachal Pradesh
D04270,Kari PLC,Silver,Junagadh,Punjab
D04271,"Sanghvi, Karan and Mahal",Premium,Bulandshahr,Chhattisgarh
D04272,Krishna-Gopal,Distributor,Sikar,Andhra Pradesh
D04273,Jain Group,Distributor,Durg,Haryana
D04274,Manne LLC,Silver,Noida,Karnataka
D04275,Raju-Mutti,Distributor,Jaunpur,Tamil Nadu
D04276,"Sane, Karan and Sankar",Gold,Bahraich,Sikkim
D04277,Dhawan-Chad,Silver,Visakhapatnam,Uttar Pradesh
D04278,"Lad, Arya and Wable",Retail,Dibrugarh,Uttarakhand
D04279,Yohannan Inc,Gold,Dehri,West Bengal
D04280,Nayar LLC,Gold,Mumbai,Nagaland
D04281,Sidhu-Borra,Gold,Kottayam,Assam
D04282,Contractor and Sons,Retail,Coimbatore,Gujarat
D04283,Gera-Palla,Premium,Ajmer,Maharashtra
D04284,Gupta-Chauhan,Distributor,Ghaziabad,Karnataka
D04285,"Saraf, Buch and Dhar",Silver,Korba,Uttar Pradesh
D04286,Dayal PLC,Premium,Farrukhabad,Odisha
D04287,"Prasad, Prashad and Ben",Silver,Katni,Sikkim
D04288,Dani-Lall,Distributor,Dhanbad,Kerala
D04289,"Sarraf, Baria and Bhat",Retail,Lucknow,Haryana
D04290,Patel Inc,Gold,Tadipatri,Rajasthan
D04291,Krish and Sons,Gold,Bhatpara,Himachal Pradesh
D04292,Joshi-Narayanan,Retail,Shimla,Sikkim
D04293,"Balakrishnan, Aurora and Bandi",Premium,Hindupur,Gujarat
D04294,"Chadha, Bhatnagar and Arya",Premium,Siwan,Sikkim
D04295,"Edwin, Sankaran and Balakrishnan",Silver,Rajahmundry,Uttarakhand
D04296,Vohra PLC,Retail,Madurai,Meghalaya
D04297,Borde Ltd,Premium,Gudivada,Tamil Nadu
D04298,Sura-Jha,Retail,Durg,Himachal Pradesh
D04299,Bora and Sons,Distributor,Parbhani,Arunachal Pradesh
D04300,Chandra Group,Gold,Guwahati,Karnataka
D04301,Biswas-Dugar,Gold,Jhansi,Bihar
D04302,"Dugar, Lal and Balasubramanian",Gold,Ujjain,Mizoram
D04303,Shere-Mitter,Retail,Indore,Odisha
D04304,Bail Ltd,Retail,Arrah,Jharkhand
D04305,Palan-Sandhu,Silver,Gwalior,Goa
D04306,Prabhakar-Sinha,Gold,Gorakhpur,Uttarakhand
D04307,Sharaf LLC,Silver,Kolhapur,Uttar Pradesh
D04308,"Majumdar, Saini and Prasad",Gold,Cuttack,Gujarat
D04309,"Trivedi, Pau and Wali",Silver,Muzaffarnagar,Karnataka
D04310,"Chada, Chowdhury and Garde",Silver,Bhalswa Jahangir Pur,Meghalaya
D04311,"Naidu, Lanka and Yogi",Distributor,Sri Ganganagar,Telangana
D04312,Warrior-Upadhyay,Silver,Patiala,Uttar Pradesh
D04313,Bahri-Char,Retail,Dibrugarh,Andhra Pradesh
D04314,"Atwal, Bhatti and Parmar",Silver,Raichur,Arunachal Pradesh
D04315,Dar LLC,Gold,Dehri,Mizoram
D04316,Salvi PLC,Silver,Srikakulam,Uttar Pradesh
D04317,Pau-Handa,Premium,Tumkur,Goa
D04318,Vohra-Din,Gold,Gopalpur,West Bengal
D04319,"Sachar, Bhandari and Ramachandran",Premium,Avadi,Maharashtra
D04320,"Basak, Joshi and Rajan",Gold,Dharmavaram,Meghalaya
D04321,Tara-D’Alia,Retail,Ulhasnagar,Manipur
D04322,Bajwa-Soman,Retail,Ghaziabad,Jharkhand
D04323,"Setty, Bassi and Barad",Retail,Ulhasnagar,Odisha
D04324,"Chandran, Ramanathan and Loyal",Premium,Baranagar,Manipur
D04325,Sagar PLC,Distributor,Bhind,Karnataka
D04326,Deshpande Group,Gold,Kakinada,Uttar Pradesh
D04327,Chowdhury-Khare,Retail,Loni,Maharashtra
D04328,"Bir, Biswas and Lal",Gold,Bihar Sharif,West Bengal
D04329,Goda-Dhillon,Premium,Aizawl,Bihar
D04330,Magar Group,Distributor,Tiruchirappalli,Meghalaya
D04331,Tak PLC,Premium,Jamalpur,Meghalaya
D04332,Batta and Sons,Gold,Siliguri,Madhya Pradesh
D04333,Mital-Dyal,Distributor,Pallavaram,West Bengal
D04334,Memon-Edwin,Distributor,Guntakal,Haryana
D04335,Lall and Sons,Premium,Mau,Andhra Pradesh
D04336,"Murty, Maharaj and Nair",Retail,Lucknow,Rajasthan
D04337,"Loke, Sarraf and Deol",Gold,Ratlam,Tripura
D04338,Mukhopadhyay and Sons,Silver,Dharmavaram,Bihar
D04339,Shukla LLC,Silver,Malda,West Bengal
D04340,Konda LLC,Premium,Pondicherry,Himachal Pradesh
D04341,Sharaf-Sant,Gold,Ramagundam,Odisha
D04342,Mani PLC,Gold,Durgapur,Telangana
D04343,"Tiwari, Goswami and Wable",Premium,Thoothukudi,Tamil Nadu
D04344,Bains LLC,Gold,Ongole,Arunachal Pradesh
D04345,"Subramaniam, Deshpande and Vora",Retail,Ambattur,Maharashtra
D04346,"Dasgupta, Basu and Luthra",Premium,Vellore,Sikkim
D04347,Munshi Group,Retail,Delhi,Manipur
D04348,"Goyal, Char and Narayan",Gold,Korba,Himachal Pradesh
D04349,Nayar PLC,Premium,Lucknow,West Bengal
D04350,Trivedi and Sons,Gold,Rourkela,Punjab
D04351,Goyal-Lal,Premium,Phusro,Maharashtra
D04352,Mukhopadhyay-Bhatti,Gold,Junagadh,Odisha
D04353,Kapadia-Balay,Retail,Darbhanga,Gujarat
D04354,"Nair, Tailor and Srivastava",Retail,Karnal,Andhra Pradesh
D04355,Sinha Group,Gold,Lucknow,Sikkim
D04356,"Nigam, Puri and Nadkarni",Premium,Gandhinagar,Himachal Pradesh
D04357,Mand-Deshmukh,Silver,Ramagundam,Meghalaya
D04358,Biswas-Majumdar,Retail,Secunderabad,Himachal Pradesh
D04359,Jani-Baria,Retail,Kharagpur,Goa
D04360,"Bajwa, Mandal and Mangat",Silver,Hospet,Rajasthan
D04361,Shere Group,Gold,Howrah,Tripura
D04362,"Ganguly, Kata and Subramanian",Premium,Hosur,Rajasthan
D04363,Murthy LLC,Gold,Madanapalle,Chhattisgarh
D04364,Om-Agrawal,Distributor,Buxar,West Bengal
D04365,Srinivas Group,Retail,Narasaraopet,Tripura
D04366,Parikh-Shenoy,Distributor,Ahmednagar,Uttarakhand
D04367,"Dey, Andra and Grover",Retail,Rajpur Sonarpur,Nagaland
D04368,"Lad, Khurana and Golla",Retail,Tezpur,Sikkim
D04369,Cherian-Dubey,Distributor,Danapur,Jharkhand
D04370,Narasimhan-Mukhopadhyay,Distributor,Gandhidham,Karnataka
D04371,Basu Group,Gold,Davanagere,Tripura
D04372,"Mahajan, Shah and Thakkar",Distributor,Dhule,Himachal Pradesh
D04373,Pingle PLC,Gold,Rourkela,Karnataka
D04374,Babu-Garde,Gold,Sonipat,Karnataka
D04375,Gara LLC,Gold,Tiruppur,Tamil Nadu
D04376,"Jayaraman, Dar and Swaminathan",Retail,Ajmer,West Bengal
D04377,Oza Inc,Retail,Chandigarh,Odisha
D04378,"Buch, Sankaran and Merchant",Distributor,Delhi,Karnataka
D04379,Chahal LLC,Retail,Uluberia,Uttarakhand
D04380,"Raju, Badami and Kapur",Distributor,Naihati,Uttarakhand
D04381,Balan Group,Retail,Ambattur,Uttarakhand
D04382,Misra Group,Premium,Jaunpur,Madhya Pradesh
D04383,"Nayar, Dugal and Rao",Premium,Pimpri-Chinchwad,Maharashtra
D04384,Pradhan-Sibal,Distributor,Belgaum,Assam
D04385,"Contractor, Golla and Dugar",Retail,Tiruvottiyur,Andhra Pradesh
D04386,"Uppal, Chokshi and Venkataraman",Retail,Khandwa,Andhra Pradesh
D04387,"Tak, Naidu and Mohanty",Gold,Mumbai,Meghalaya
D04388,"Kaur, Sagar and Sabharwal",Silver,Allahabad,Bihar
D04389,Kala-Saxena,Distributor,Panipat,Andhra Pradesh
D04390,Madan-Sheth,Silver,Hubli–Dharwad,Haryana
D04391,Deep-Mistry,Silver,Singrauli,Chhattisgarh
D04392,Korpal-Samra,Distributor,Gandhidham,Haryana
D04393,"Sarna, Sethi and Sekhon",Retail,Bareilly,Rajasthan
D04394,Desai LLC,Distributor,Bharatpur,West Bengal
D04395,"Chopra, Mital and Rajan",Silver,Etawah,Tripura
D04396,Solanki-Padmanabhan,Retail,Arrah,Maharashtra
D04397,Bora Ltd,Premium,Ghaziabad,Gujarat
D04398,Baral Ltd,Distributor,Mira-Bhayandar,Bihar
D04399,Iyer and Sons,Distributor,Chittoor,Andhra Pradesh
D04400,Sami-Taneja,Retail,Noida,Madhya Pradesh
D04401,Rajagopalan-Sekhon,Premium,Rohtak,Uttarakhand
D04402,"Keer, Sant and Gara",Premium,Kharagpur,Kerala
D04403,"Naik, Mammen and Sandhu",Retail,Karawal Nagar,Tripura
D04404,Baral-Sodhi,Gold,Karawal Nagar,Uttar Pradesh
D04405,Madan-Saxena,Distributor,Bareilly,Haryana
D04406,Upadhyay Group,Distributor,Bhopal,Manipur
D04407,Srivastava and Sons,Silver,Gopalpur,Uttar Pradesh
D04408,Shenoy-Karan,Retail,Jehanabad,Arunachal Pradesh
D04409,Wason Inc,Silver,Darbhanga,Jharkhand
D04410,Keer-Bail,Silver,Indore,Uttar Pradesh
D04411,Chauhan-Minhas,Premium,Karimnagar,Tripura
D04412,"Agarwal, Sastry and Pradhan",Distributor,Haridwar,Arunachal Pradesh
D04413,"Dube, Sridhar and Kashyap",Silver,Bahraich,Nagaland
D04414,"Tiwari, Venkataraman and Palan",Premium,Pune,Bihar
D04415,Dube PLC,Retail,Anantapuram,Goa
D04416,Tak PLC,Silver,Secunderabad,Chhattisgarh
D04417,Khurana-Sachdev,Distributor,Kulti,Madhya Pradesh
D04418,Zachariah-Pandya,Silver,Rohtak,Jharkhand
D04419,Taneja-Thakkar,Retail,Srinagar,Chhattisgarh
D04420,Issac-Sastry,Silver,Satna,West Bengal
D04421,Modi PLC,Distributor,Shimoga,Chhattisgarh
D04422,Modi-Kuruvilla,Premium,Saharanpur,Kerala
D04423,Trivedi PLC,Distributor,Bardhaman,Goa
D04424,"Samra, Panchal and Prasad",Premium,Jabalpur,Uttar Pradesh
D04425,"Vala, Sant and Sem",Gold,Mangalore,Mizoram
D04426,"Pingle, Oak and Sharaf",Distributor,Patiala,Madhya Pradesh
D04427,Pillai-Pandya,Distributor,Aurangabad,Gujarat
D04428,Karpe-Vohra,Retail,Berhampur,Himachal Pradesh
D04429,Bose-Jha,Silver,Berhampore,Andhra Pradesh
D04430,More-Sabharwal,Premium,Thrissur,West Bengal
D04431,Agrawal PLC,Premium,Hosur,Telangana
D04432,Dhingra-Chad,Retail,Sri Ganganagar,Assam
D04433,Om-Rout,Retail,Belgaum,Arunachal Pradesh
D04434,"Hegde, Pradhan and Kota",Silver,Raichur,Mizoram
D04435,"Toor, Thakkar and Nair",Silver,Aligarh,Bihar
D04436,"Bakshi, Jani and Bhargava",Distributor,Kulti,Andhra Pradesh
D04437,Gole-Gulati,Gold,Parbhani,Maharashtra
D04438,Prakash Inc,Silver,Gangtok,Rajasthan
D04439,Varughese Inc,Retail,Vadodara,Maharashtra
D04440,Bail and Sons,Silver,Pali,Odisha
D04441,"Solanki, Nadig and Sen",Premium,Baranagar,Punjab
D04442,"Sinha, Bawa and Agrawal",Gold,Rajpur Sonarpur,Odisha
D04443,Shankar-Bhagat,Distributor,Kanpur,Gujarat
D04444,"Shroff, Mani and Sankar",Premium,Ranchi,Karnataka
D04445,"Bajaj, Dora and Chana",Premium,Sonipat,Nagaland
D04446,"Kapoor, Bhasin and Patil",Gold,Nellore,Nagaland
D04447,Saxena-Toor,Distributor,Surendranagar Dudhrej,Punjab
D04448,Chacko-Kari,Retail,Surat,Tripura
D04449,Chana-Ben,Distributor,Bidhannagar,Nagaland
D04450,"Kumar, Sarin and Joshi",Silver,Ujjain,Andhra Pradesh
D04451,Mutti PLC,Premium,Bhilai,Maharashtra
D04452,Kibe-Kanda,Silver,Orai,Karnataka
D04453,Dass-Pathak,Retail,Ramgarh,Maharashtra
D04454,Manne-Bassi,Silver,Bardhaman,Goa
D04455,Tripathi-Hayre,Distributor,Raurkela Industrial Township,Bihar
D04456,Bains Ltd,Silver,Allahabad,Chhattisgarh
D04457,"Sachar, Ram and Oza",Retail,Machilipatnam,Maharashtra
D04458,"Karan, Mohan and Mohan",Retail,Dindigul,Nagaland
D04459,Choudhry-Parekh,Retail,Siliguri,Meghalaya
D04460,Ramaswamy-Mohan,Distributor,Pune,Nagaland
D04461,Mitra and Sons,Retail,Dibrugarh,Uttarakhand
D04462,Dalal LLC,Premium,Faridabad,Chhattisgarh
D04463,"Natarajan, Saraf and Kothari",Retail,Kharagpur,Telangana
D04464,Banik-Pingle,Silver,Sangli-Miraj & Kupwad,West Bengal
D04465,Bhatti-Korpal,Silver,Mango,Karnataka
D04466,Bandi-Kothari,Silver,Bidhannagar,Jharkhand
D04467,Baral Ltd,Distributor,Gaya,Himachal Pradesh
D04468,Bir LLC,Silver,Chapra,Bihar
D04469,"Misra, Prabhakar and Thakur",Distributor,Thiruvananthapuram,Goa
D04470,Varughese-Nair,Distributor,Kolhapur,West Bengal
D04471,Ravel Ltd,Retail,Rohtak,Gujarat
D04472,Brahmbhatt and Sons,Premium,Bhilwara,Bihar
D04473,Muni Inc,Retail,Ujjain,Odisha
D04474,"Din, Rao and Andra",Retail,Jodhpur,Assam
D04475,Dass-Iyengar,Distributor,Tiruppur,Jharkhand
D04476,Bhatt Inc,Distributor,Nagercoil,Kerala
D04477,Dora Group,Silver,Chennai,Gujarat
D04478,Sachdeva and Sons,Silver,Bellary,Madhya Pradesh
D04479,Guha-Sen,Retail,Kharagpur,Gujarat
D04480,Loyal-Swaminathan,Gold,Vijayawada,West Bengal
D04481,Merchant Ltd,Gold,Jamshedpur,Gujarat
D04482,Ramachandran and Sons,Silver,Nizamabad,Haryana
D04483,Kashyap-Krish,Gold,Orai,Maharashtra
D04484,Sarraf and Sons,Silver,Katni,Manipur
D04485,"Pandit, Garg and Babu",Distributor,Siliguri,Tamil Nadu
D04486,"Chanda, Ganguly and Seshadri",Retail,Nagpur,Gujarat
D04487,Yogi Inc,Premium,Kamarhati,Tamil Nadu
D04488,"Varughese, Taneja and Murty",Retail,Siwan,Himachal Pradesh
D04489,"Parekh, Divan and Sahni",Silver,Maheshtala,Manipur
D04490,Menon PLC,Silver,Satna,Himachal Pradesh
D04491,Naidu-Gola,Retail,Rajkot,Maharashtra
D04492,Dhillon-Lall,Silver,Ongole,Maharashtra
D04493,"Balay, Dhaliwal and Dhawan",Gold,Srikakulam,Uttarakhand
D04494,Choudhury and Sons,Gold,Durg,Telangana
D04495,Seth Ltd,Silver,Shimoga,Maharashtra
D04496,Mishra-Lall,Silver,Kozhikode,Odisha
D04497,Palan-Garde,Gold,Kumbakonam,Rajasthan
D04498,Dara-Lata,Silver,Ahmednagar,Sikkim
D04499,"Mohanty, Rout and Ramachandran",Silver,Proddatur,Rajasthan
D04500,Maharaj Ltd,Retail,Jhansi,Kerala
D04501,Varughese-Grover,Premium,Katihar,Andhra Pradesh
D04502,Mahal-Kanda,Gold,Hubli–Dharwad,Odisha
D04503,Rau and Sons,Retail,Tirunelveli,Manipur
D04504,Kata Ltd,Premium,Gorakhpur,Goa
D04505,Bassi Group,Silver,Satna,Kerala
D04506,Gaba-Bajwa,Silver,Gandhidham,Karnataka
D04507,"Saxena, Bandi and Edwin",Retail,Kochi,Kerala
D04508,Patla-Upadhyay,Silver,Shimoga,West Bengal
D04509,"Datta, Sani and Som",Distributor,Mirzapur,Himachal Pradesh
D04510,"Vaidya, Dasgupta and Taneja",Retail,Tirunelveli,Tamil Nadu
D04511,"Mistry, Kibe and Agate",Premium,Ongole,Bihar
D04512,Balasubramanian-Loke,Retail,Rewa,Punjab
D04513,Srivastava-Kamdar,Gold,Bhiwani,Gujarat
D04514,Subramaniam Inc,Retail,Hubli–Dharwad,Telangana
D04515,Morar-Palan,Silver,Hajipur,Uttar Pradesh
D04516,Oak-Bala,Silver,Dibrugarh,Andhra Pradesh
D04517,Chander PLC,Distributor,Nizamabad,Madhya Pradesh
D04518,"Patla, Narain and Kumer",Distributor,Mahbubnagar,Tamil Nadu
D04519,Chandra PLC,Distributor,Yamunanagar,Himachal Pradesh
D04520,Balakrishnan-Nair,Premium,Phusro,Punjab
D04521,Amble-Singh,Distributor,Adoni,Chhattisgarh
D04522,"Banik, Goswami and Bhakta",Premium,Kottayam,Manipur
D04523,"Chatterjee, Goda and Uppal",Distributor,Tiruppur,Gujarat
D04524,Deo-Lalla,Premium,Ongole,West Bengal
D04525,"Gole, Palla and Sani",Retail,Kollam,Manipur
D04526,Lal PLC,Retail,Bilaspur,Karnataka
D04527,"Lad, Shanker and Kara",Silver,Pali,Meghalaya
D04528,"Vora, Ramesh and Narula",Premium,Satna,Assam
D04529,Nagarajan LLC,Gold,Udaipur,Tripura
D04530,Muni Inc,Silver,Haldia,Bihar
D04531,Vyas PLC,Retail,Agra,Haryana
D04532,Barad-Parikh,Premium,Malda,Uttar Pradesh
D04533,Rajan Inc,Distributor,Pudukkottai,Mizoram
D04534,Palla-Korpal,Gold,Faridabad,Chhattisgarh
D04535,"Bir, Dass and Andra",Retail,Asansol,Himachal Pradesh
D04536,Mander-Kakar,Silver,Proddatur,Haryana
D04537,Bahl-Rastogi,Premium,Bhusawal,Kerala
D04538,"Bhat, Dani and Bedi",Gold,Bikaner,Tamil Nadu
D04539,Deep-Thaman,Premium,Saharanpur,Telangana
D04540,"Chada, Basu and Parmer",Distributor,Uluberia,Assam
D04541,Boase-Kaur,Silver,Gaya,Odisha
D04542,Kulkarni LLC,Premium,Surat,Arunachal Pradesh
D04543,Agrawal Inc,Retail,Rampur,Assam
D04544,Hari-Sant,Silver,Jamnagar,Karnataka
D04545,Dube Group,Retail,Munger,Telangana
D04546,Krishnan and Sons,Premium,Madurai,Madhya Pradesh
D04547,Samra-Dani,Silver,Katihar,Punjab
D04548,Sathe and Sons,Retail,Kharagpur,Maharashtra
D04549,Sant-Dash,Distributor,Junagadh,Goa
D04550,"Sathe, Devan and Deshpande",Distributor,Giridih,Tamil Nadu
D04551,"Panchal, Nair and Mitra",Premium,Guna,Andhra Pradesh
D04552,"Sami, Virk and Memon",Silver,Aurangabad,Madhya Pradesh
D04553,Gala-Gara,Gold,Madurai,Arunachal Pradesh
D04554,"Sarma, Sane and Edwin",Silver,Bijapur,Meghalaya
D04555,"Parmer, Mannan and Mishra",Distributor,Gurgaon,Assam
D04556,Chaudry-Nigam,Retail,Hazaribagh,Meghalaya
D04557,Devan Ltd,Gold,Bikaner,Gujarat
D04558,Vala PLC,Premium,Satna,Tamil Nadu
D04559,"Hora, Gulati and Kashyap",Gold,Jalandhar,Gujarat
D04560,Kalita-Char,Premium,Kochi,Telangana
D04561,"Baral, Sule and Dhaliwal",Gold,Amravati,Andhra Pradesh
D04562,Venkatesh Ltd,Premium,Serampore,Rajasthan
D04563,Morar-Ganguly,Premium,Raebareli,Meghalaya
D04564,Pathak PLC,Gold,Jalandhar,Goa
D04565,"Dugar, Goda and Vora",Gold,Kulti,Telangana
D04566,"Taneja, Agrawal and Virk",Premium,Vijayanagaram,Karnataka
D04567,"Prasad, Seshadri and Dhingra",Distributor,Pondicherry,Uttarakhand
D04568,Varghese-Kala,Gold,Surat,Meghalaya
D04569,"Sarin, Talwar and Palan",Silver,Sambalpur,Jharkhand
D04570,"Cherian, Chakraborty and Wason",Retail,Anantapuram,Punjab
D04571,Rai PLC,Premium,Pune,Goa
D04572,Sarraf-Kala,Premium,Proddatur,Uttar Pradesh
D04573,Merchant and Sons,Retail,Darbhanga,Assam
D04574,Sundaram-Toor,Distributor,Raurkela Industrial Township,Bihar
D04575,Bajaj Group,Retail,Dhanbad,Jharkhand
